Gender,CGPA,No. of Placements,No. of Backlogs,Section,Year,Branch,Status
male,6.4,1,0.0,2,20,Mechanical,Placed
male,7.8,2,0.0,2,20,Mechanical,Placed
male,7.8,1,0.0,2,20,Mechanical,Placed
male,6.94,0,0.0,2,20,Mechanical,Not Placed
male,6.68,0,0.0,2,20,Mechanical,Not Placed
male,7.04,3,0.0,2,20,Mechanical,Placed
male,7.64,2,0.0,2,20,Mechanical,Placed
male,7.68,1,0.0,2,20,Mechanical,Placed
male,8.27,2,0.0,2,20,Mechanical,Placed
male,7.33,1,0.0,2,20,Mechanical,Placed
male,8.29,2,0.0,2,20,Mechanical,Placed
male,7.9,0,0.0,2,20,Mechanical,Not Placed
male,6.15,0,2.0,2,20,Mechanical,Not Placed
male,6.41,1,0.0,2,20,Mechanical,Placed
male,9.16,0,0.0,2,20,Mechanical,Not Placed
male,8.63,2,0.0,2,20,Mechanical,Placed
male,8.15,0,0.0,2,20,Mechanical,Not Placed
male,8.08,0,0.0,2,20,Mechanical,Not Placed
female,8.15,1,0.0,2,20,Mechanical,Placed
male,7.34,0,0.0,2,20,Mechanical,Not Placed
male,6.66,0,1.0,2,20,Mechanical,Not Placed
female,8.17,1,0.0,2,20,Mechanical,Placed
female,8.02,1,0.0,2,20,Mechanical,Placed
female,7.0,1,0.0,2,20,Mechanical,Placed
male,6.27,0,9.0,1,21,Mechanical,Not Placed
male,5.0,0,4.0,1,21,Mechanical,Not Placed
female,8.93,2,0.0,1,21,Mechanical,Placed
female,7.48,2,0.0,1,21,Mechanical,Placed
female,8.17,0,0.0,1,21,Mechanical,Not Placed
female,7.6,0,0.0,1,21,Mechanical,Not Placed
female,8.01,2,0.0,1,21,Mechanical,Placed
female,6.67,0,0.0,1,21,Mechanical,Not Placed
female,8.23,0,0.0,1,21,Mechanical,Not Placed
female,7.56,2,0.0,1,21,Mechanical,Placed
female,7.77,0,0.0,1,21,Mechanical,Not Placed
female,6.35,0,0.0,1,21,Mechanical,Not Placed
female,6.34,0,0.0,1,21,Mechanical,Not Placed
female,7.58,0,0.0,1,21,Mechanical,Not Placed
male,7.24,0,0.0,1,21,Mechanical,Not Placed
male,5.2,0,3.0,1,21,Mechanical,Not Placed
male,8.82,3,0.0,1,21,Mechanical,Placed
male,6.0,2,0.0,1,21,Mechanical,Placed
male,6.99,0,0.0,1,21,Mechanical,Not Placed
male,7.03,0,0.0,1,21,Mechanical,Not Placed
male,6.55,0,0.0,1,21,Mechanical,Not Placed
male,7.37,0,0.0,1,21,Mechanical,Not Placed
male,9.37,0,0.0,1,21,Mechanical,Not Placed
male,6.35,1,0.0,1,21,Mechanical,Placed
male,9.01,0,0.0,1,21,Mechanical,Not Placed
male,7.4,0,0.0,1,21,Mechanical,Not Placed
male,6.45,1,0.0,1,21,Mechanical,Placed
male,7.74,1,0.0,1,21,Mechanical,Placed
male,7.93,0,0.0,1,21,Mechanical,Not Placed
male,5.89,0,2.0,1,21,Mechanical,Not Placed
male,6.9,0,1.0,1,21,Mechanical,Not Placed
male,6.2,0,2.0,1,21,Mechanical,Not Placed
male,7.67,1,0.0,1,21,Mechanical,Placed
male,8.49,3,0.0,1,21,Mechanical,Placed
male,7.48,0,0.0,1,21,Mechanical,Not Placed
male,6.0,2,0.0,1,21,Mechanical,Placed
male,8.28,1,0.0,1,21,Mechanical,Placed
male,6.24,0,1.0,1,21,Mechanical,Not Placed
male,7.68,1,0.0,1,21,Mechanical,Placed
male,6.6,0,1.0,1,21,Mechanical,Not Placed
male,8.21,0,0.0,1,21,Mechanical,Not Placed
male,6.26,1,1.0,1,21,Mechanical,Placed
male,8.56,3,0.0,1,21,Mechanical,Placed
male,7.01,0,0.0,1,21,Mechanical,Not Placed
male,7.32,1,0.0,1,21,Mechanical,Placed
female,6.1,0,2.0,1,21,Mechanical,Not Placed
male,8.4,0,0.0,1,21,Mechanical,Not Placed
male,7.4,0,0.0,1,21,Mechanical,Not Placed
male,6.99,0,0.0,1,21,Mechanical,Not Placed
male,8.3,1,0.0,1,21,Mechanical,Placed
male,6.83,0,0.0,1,21,Mechanical,Not Placed
male,7.63,0,0.0,1,21,Mechanical,Not Placed
male,6.0,0,0.0,1,21,Mechanical,Not Placed
female,6.9,1,0.0,1,21,Mechanical,Placed
male,6.98,0,0.0,1,21,Mechanical,Not Placed
female,7.42,0,0.0,1,21,Mechanical,Not Placed
male,6.14,0,0.0,1,21,Mechanical,Not Placed
male,7.1,0,0.0,1,21,Mechanical,Not Placed
male,8.9,0,0.0,2,21,Mechanical,Not Placed
female,8.5,2,0.0,2,21,Mechanical,Placed
male,6.18,1,0.0,2,21,Mechanical,Placed
male,8.4,0,0.0,2,21,Mechanical,Not Placed
male,8.76,2,0.0,2,21,Mechanical,Placed
male,9.0,1,0.0,2,21,Mechanical,Placed
male,6.93,1,0.0,2,21,Mechanical,Placed
male,7.34,0,0.0,2,21,Mechanical,Not Placed
male,7.79,1,0.0,2,21,Mechanical,Placed
male,7.68,0,0.0,2,21,Mechanical,Not Placed
male,6.56,0,0.0,2,21,Mechanical,Not Placed
female,7.67,0,0.0,2,21,Mechanical,Not Placed
male,7.3735714285714264,0,4.0,2,21,Mechanical,Not Placed
male,7.65,0,0.0,2,21,Mechanical,Not Placed
male,8.58,1,0.0,2,21,Mechanical,Placed
male,6.43,0,10.0,2,21,Mechanical,Not Placed
female,8.99,1,0.0,2,21,Mechanical,Placed
female,6.26,0,0.0,2,21,Mechanical,Not Placed
male,7.1,0,7.0,2,21,Mechanical,Not Placed
male,7.3735714285714264,0,5.0,2,21,Mechanical,Not Placed
male,7.1,0,0.0,2,21,Mechanical,Not Placed
male,5.19,0,1.0,2,21,Mechanical,Not Placed
female,9.21,2,0.0,2,21,Mechanical,Placed
female,7.27,0,0.0,2,21,Mechanical,Not Placed
male,7.06,1,0.0,2,21,Mechanical,Placed
male,7.3735714285714264,0,0.0,2,21,Mechanical,Not Placed
male,7.27,1,0.0,2,21,Mechanical,Placed
female,6.54,0,0.0,2,21,Mechanical,Not Placed
male,6.1,0,2.0,2,21,Mechanical,Not Placed
female,7.15,0,0.0,2,21,Mechanical,Not Placed
female,7.13,0,0.0,2,21,Mechanical,Not Placed
female,6.6,0,0.0,2,21,Mechanical,Not Placed
male,6.3,0,0.0,2,21,Mechanical,Not Placed
male,7.65,0,0.0,2,21,Mechanical,Not Placed
male,7.9,2,0.0,2,21,Mechanical,Placed
male,6.53,0,0.0,2,21,Mechanical,Not Placed
male,7.08,0,0.0,2,21,Mechanical,Not Placed
male,5.61,0,4.0,2,21,Mechanical,Not Placed
male,7.73,2,0.0,2,21,Mechanical,Placed
female,8.55,2,0.0,2,21,Mechanical,Placed
male,8.2,0,0.0,2,21,Mechanical,Not Placed
male,7.4,0,0.0,2,21,Mechanical,Not Placed
male,8.8,1,0.0,2,21,Mechanical,Placed
female,8.34,1,0.0,2,21,Mechanical,Placed
male,8.22,1,0.0,2,21,Mechanical,Placed
male,8.47,1,0.0,2,21,Mechanical,Placed
male,7.7,0,0.0,2,21,Mechanical,Not Placed
male,7.87,0,0.0,2,21,Mechanical,Not Placed
male,7.45,1,0.0,2,21,Mechanical,Placed
male,6.05,0,0.0,2,21,Mechanical,Not Placed
male,8.87,3,0.0,2,21,Mechanical,Placed
male,7.84,0,0.0,2,21,Mechanical,Not Placed
male,6.37,0,0.0,2,21,Mechanical,Not Placed
male,8.05,1,0.0,2,21,Mechanical,Placed
female,6.04,0,2.0,2,21,Mechanical,Not Placed
female,7.2,0,0.0,2,21,Mechanical,Not Placed
male,5.53,0,5.0,2,21,Mechanical,Not Placed
male,6.43,0,1.0,2,21,Mechanical,Not Placed
male,5.4,0,3.0,2,21,Mechanical,Not Placed
male,7.3735714285714264,0,9.0,2,21,Mechanical,Not Placed
female,6.3759999999999994,1,0.0,1,10,Production,Placed
female,6.014,0,0.0,1,10,Production,Not Placed
female,6.7829999999999995,0,0.0,1,10,Production,Not Placed
female,6.67,0,0.0,1,10,Production,Not Placed
female,6.5756538461538465,0,0.0,1,10,Production,Not Placed
female,6.3,0,0.0,1,10,Production,Not Placed
female,6.427,1,0.0,1,10,Production,Placed
female,7.159000000000001,1,0.0,1,10,Production,Placed
female,7.839,0,0.0,1,10,Production,Not Placed
female,6.0,0,0.0,1,10,Production,Not Placed
female,6.7010000000000005,0,0.0,1,10,Production,Not Placed
female,6.2909999999999995,0,0.0,1,10,Production,Not Placed
female,6.4510000000000005,1,0.0,1,10,Production,Placed
female,7.74,1,0.0,1,10,Production,Placed
female,6.0,0,0.0,1,10,Production,Not Placed
male,5.333,0,1.0,1,10,Production,Not Placed
male,6.764,2,,1,10,Production,Placed
male,5.981,0,,1,10,Production,Not Placed
male,7.952,1,,1,10,Production,Placed
male,6.137,0,,1,10,Production,Not Placed
male,7.747,1,,1,10,Production,Placed
male,7.356999999999999,1,,1,10,Production,Placed
male,6.0,0,5.0,1,10,Production,Not Placed
male,6.923,1,,1,10,Production,Placed
male,6.6290000000000004,1,,1,10,Production,Placed
male,4.593,0,6.0,1,10,Production,Not Placed
male,7.005,0,,1,10,Production,Not Placed
male,7.559,1,,1,10,Production,Placed
male,6.267,1,,1,10,Production,Placed
male,6.0,1,8.0,1,10,Production,Placed
male,6.898999999999999,2,,1,10,Production,Placed
male,6.422,1,,1,10,Production,Placed
male,6.968999999999999,1,,1,10,Production,Placed
male,6.981,2,,1,10,Production,Placed
male,6.0,0,,1,10,Production,Not Placed
male,5.296,0,2.0,1,10,Production,Not Placed
male,6.790000000000001,0,,1,10,Production,Not Placed
male,7.636,1,,1,10,Production,Placed
male,8.312999999999999,2,,1,10,Production,Placed
male,6.453,1,,1,10,Production,Placed
male,7.239,1,,1,10,Production,Placed
male,8.116,1,,1,10,Production,Placed
male,6.5756538461538465,0,,1,10,Production,Not Placed
male,7.7829999999999995,1,,1,10,Production,Placed
male,6.839,1,,1,10,Production,Placed
male,6.35,1,,1,10,Production,Placed
male,6.366,0,,1,10,Production,Not Placed
male,5.351,0,4.0,1,10,Production,Not Placed
male,3.617,0,5.0,1,10,Production,Not Placed
male,6.715999999999999,2,,1,10,Production,Placed
male,6.0,0,2.0,1,10,Production,Not Placed
female,6.3,0,,1,10,Production,Not Placed
male,6.5,0,,1,10,Production,Not Placed
male,6.0,0,,1,10,Production,Not Placed
male,6.068,0,,1,12,Production,Not Placed
male,6.2,2,,1,12,Production,Placed
female,6.812,1,,1,12,Production,Placed
female,7.0200000000000005,2,,1,12,Production,Placed
female,6.909999999999999,2,,1,12,Production,Placed
female,8.525,2,,1,12,Production,Placed
female,9.221,2,,1,12,Production,Placed
female,8.751000000000001,2,,1,12,Production,Placed
female,6.8,1,,1,12,Production,Placed
female,8.137,1,,1,12,Production,Placed
female,7.014,1,,1,12,Production,Placed
female,8.03,2,,1,12,Production,Placed
female,7.669,1,,1,12,Production,Placed
female,7.0,1,,1,12,Production,Placed
